document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,word_list,imp_score
1792696313,Twitter,@shaunmichaelb oh.... our summer break's almost over ,0,oh....,oh...+,oh...,@shaunmichaelb oh....,our summer break's almost over,['@shaunmichaelb' 'oh....'],[1 2]
1677748811,Twitter,@johnvaughn thank you  - and I will be careful... even though I think it is kinda funny... it still is in my mind.... a lot!,1,mind....,mind...+,mind...,it still is in my mind....,a lot!,['it' 'still' 'is' 'in' 'my' 'mind....'],[1 2 1 1 1 2]
1751633095,Twitter,@MilleLopez awwwwwwww millle u lucky im not smacked cause i would of cried thank u soooo much.. how can i ever repay u?,0,awwwwwwww,aw+,aw,@MilleLopez awwwwwwww millle u lucky im not smacked cause i would of cried thank u soooo much..,how can i ever repay u?,"['@MilleLopez' 'awwwwwwww' 'millle' 'u' 'lucky' 'im' 'not' 'smacked'
 'cause' 'i' 'would' 'of' 'cried' 'thank' 'u' 'soooo' 'much..']",[2 5 2 2 3 2 3 4 2 2 2 2 4 3 2 5 4]
j2F_kZVQ68rn_YGmMhm7jg,Yelp,This is heaven for your home....I can go in here needing nothing and yet still walk out with a bag...There's always SOMETHING!  Everything is simple but gorgeous.  Great place for gifts and oh yes...during xmas??? try their mint mini melts....im still depressed i didn't succumb...they were sold out when i finally talked myself into buying some :(,1,home....,home...+,home...,This is heaven for your home....,There's always SOMETHING!,['This' 'is' 'heaven' 'for' 'your' 'home....'],[1 1 5 1 1 1]
2302008310,Twitter,"@phpurvis he does both!   / I'm offfffff to bed, I'll probs sleep till noon  NITExxxx",0,offfffff,of+,of,"/ I'm offfffff to bed, I'll probs sleep till noon  NITExxxx",@phpurvis he does both!,"['/' ""I'm"" 'offffffff' 'to' 'bed,' ""I'll"" 'probs' 'sleep' 'till' 'noon'
 'NITExxxx']",[1 2 3 2 2 2 3 2 2 2 3]
UrLsclMs3yHMr-YbCCyLNQ,Yelp,"This place is incredible. I've had two custom acai bowls here and both times I've struggled to finish one! I've never seen portions this size in an acai bowl. Don't worry...for about $10 you'll definitely get your daily requirement of fruit served with a friendly smile from the staff. Did I mention the toppings?  Granola, coconut, hemp seeds, peanut butter, Nutella, blueberries, strawberries, bananas, honey and many others. So yummy!!!! They have other bowls as well that I'd like to come back and try soon like dragon fruit and kale. This original, quaint little establishment is great for breakfast, lunch or simply a filling mid day meal those days you worked through lunch but realize its starting to get too close to dinner time. This is where you want to go when you want all the flavor in food that is simple, natural and actually GOOD for you.",1,yummy!!!!,yummy!+,yummy!,So yummy!!!!,"Granola, coconut, hemp seeds, peanut butter, Nutella, blueberries, strawberries, bananas, honey and many others.",['So' 'yummy!!!!'],[2 5]
2007166995,Twitter,talking to my ex about him and thinking of someone i met about 10 min ago.... a girl that always has boyfriens and she si not nice at all ,1,ago....,ago...+,ago...,talking to my ex about him and thinking of someone i met about 10 min ago....,a girl that always has boyfriens and she si not nice at all,"['talking' 'to' 'my' 'ex' 'about' 'him' 'and' 'thinking' 'of' 'someone'
 'i' 'met' 'about' '10' 'min' 'ago....']",[1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 2]
2044086356,Twitter,@theendless That was the shortest music video ever.....kind of violent too with that light ,1,ever.....,ever...+,ever...,@theendless That was the shortest music video ever.....,kind of violent too with that light,['@theendless' 'That' 'was' 'the' 'shortest' 'music' 'video' 'ever.....'],[2 2 2 2 3 2 2 2]
xlFTj1dL60OemWp-uXKD3A,Yelp,"GOOOD place, the food here kicks, ass, probably then best pizza in Roxborough , and thats no easy feat, with competition, like Alex's Pizza, Tony Roni's , and DeMeo's. 

Wouldnt be stunned if it was labeled an addictive drug... its that damn good , if thet were to go brick oven, they could upset the balance of roxpizza hood  

SO far I have yet to have anything that wasnt friggin DELICIOUS from there.  

Price is comparable to any pizza shop ...Spend $30.00 you get a free 2 liter with your order and you can even order on line 

And they dont skimp on portion sizes either 

Now you know it isnt all wine and roses right? ... the dirt, they seem to screw up orders pretty often.   Id say at least 4 times, weve gotten somthing we didnt order, and its not like the driver just grabbed the wrong stuff... they always say..(well make that up for you ) meaning it wasnt made..but what the hell $hit happens! ..and theyre always cool about it

Their delivery guys are great, they deliver pretty quick too, however im just around the corner",1,GOOOD,GO+D,GOD,"GOOOD place, the food here kicks, ass, probably then best pizza in Roxborough , and thats no easy feat, with competition, like Alex's Pizza, Tony Roni's , and DeMeo's.",they always say..,"['GOOOD' 'place,' 'the' 'food' 'here' 'kicks,' 'ass,' 'probably' 'then'
 'best' 'pizza' 'in' 'Roxborough' ',' 'and' 'thats' 'no' 'easy' 'feat,'
 'with' 'competition,' 'like' ""Alex's"" 'Pizza,' 'Tony' ""Roni's"" ',' 'and'
 ""DeMeo's.""]",[5 2 1 2 1 3 3 3 1 5 2 1 1 1 1 2 2 3 3 1 3 2 1 2 1 1 1 1 1]
2063752157,Twitter,annnnd I should have known.. what's that? oh ya play on playaaaa. night bullshit world that I love ,1,annnnd,an+d,and,annnnd I should have known..,what's that?,['annnnd' 'I' 'should' 'have' 'known..'],[3 1 2 2 3]
2001319777,Twitter,@pinkbunny69 ohhh no!!! Did u manage to get abit of a tan?? I'm good Hun.. Bloody cold here!! Just got my ponderland season 1 DVD  xxxx,1,ohhh,oh+,oh,@pinkbunny69 ohhh no!!!,I'm good Hun..,['@pinkbunny69' 'ohhh' 'no!!!'],[1 3 5]
1iC8gQgymPdmsLsRbYrifg,Yelp,"I haven't been to Honey's in awhile because every time I pass it's always packed and the line out the door... and it's for good reason. We came on a weekday and the line situation was much better. It was still packed though, but definitely not as busy as the weekends. We managed to snag a seat before the lunch rush, and this was definitely a treat for lunch! I can't believe I get to have Honey's for lunch on a weekday! I had the Honey's Platter and my husband had the Honey's Cristo. The pancakes were plain pancakes and super fluffy. I wish I had requested chocolate chip pancakes but I didn't know I had the option, I will next time though. The sausage I had was soooo good, it was not your typical breakfast sausage and was cooked in a teriyaki-type-but-not sauce, and I wished I could have more of it. The home fries were also delicious. I don't usually finish my home fries and I'm used to Green Egg's roasted potatoes with peppers/rosemary, but these potatoes are on a whole other level. And this is why Honey's is always packed, because their food is just that good.",1,soooo,so+,so,"The sausage I had was soooo good, it was not your typical breakfast sausage and was cooked in a teriyaki-type-but-not sauce, and I wished I could have more of it.","It was still packed though, but definitely not as busy as the weekends.","['The' 'sausage' 'I' 'had' 'was' 'soooo' 'good,' 'it' 'was' 'not' 'your'
 'typical' 'breakfast' 'sausage' 'and' 'was' 'cooked' 'in' 'a'
 'teriyaki-type-but-not' 'sauce,' 'and' 'I' 'wished' 'I' 'could' 'have'
 'more' 'of' 'it.']",[1 2 1 1 1 5 4 1 1 2 1 2 2 2 1 1 2 1 1 3 2 1 1 3 1 2 1 3 1 1]
1971675615,Twitter,"@aliciaallebach yesssss!!! Welcome to twitter! Btw, The Heritage  is losing a good employee....shame on them. ",1,yesssss!,yes+!,yes!,@aliciaallebach yesssss!!!,shame on them.,['@aliciaallebach' 'yesssss!!!'],[1 5]
1974775069,Twitter,@MissKeriBaby &quot;Intuition&quot; I think I bugged the hell out of her about this record I loved it so much! Still do! Ummm single please? ,1,Ummm,Um+,Um,Ummm single please?,@MissKeriBaby &quot;Intuition&quot; I think I bugged the hell out of her about this record I loved it so much!,['Ummm' 'single' 'please?'],[2 2 2]
1793199390,Twitter,@picperfic Mmmmmmm bread smell in the morning  I used to have a bread machine with a timer. It's in storage ,0,Mmmmmmm,Mm+,Mm,@picperfic Mmmmmmm bread smell in the morning  I used to have a bread machine with a timer.,It's in storage,"['@picperfic' 'Mmmmmmm' 'bread' 'smell' 'in' 'the' 'morning' 'I' 'used'
 'to' 'have' 'a' 'bread' 'machine' 'with' 'a' 'timer.']",[2 5 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
2259826495,Twitter,@nothingmorerock awww you all are in LDO...too bad i can't go ,0,awww,aw+,aw,@nothingmorerock awww you all are in LDO...,too bad i can't go,['@nothingmorerock' 'awww' 'you' 'all' 'are' 'in' 'LDO...'],[2 4 2 1 1 1 1]
1557859453,Twitter,morning twitter world!!  wow i am still sooo tired but i need to get ready to go to church.,1,sooo,so+,so,wow i am still sooo tired but i need to get ready to go to church.,morning twitter world!!,"['wow' 'i' 'am' 'still' 'sooo' 'tired' 'but' 'i' 'need' 'to' 'get' 'ready'
 'to' 'go' 'to' 'church.']",[3 1 1 2 4 4 1 1 2 1 1 2 1 1 1 1]
2196387195,Twitter,awwwwww  gunna miss ya too. Lol. Ttyl(angel) heres ashely...or arlene..watevr,0,awwwwww,aw+,aw,awwwwww  gunna miss ya too.Lol.,or arlene..,['awwwwww' 'gunna' 'miss' 'ya' 'too.Lol.'],[4 2 3 2 3]
1997196463,Twitter,"@RobKardashian ummmm, workin ppl's dinner time is alot different than urs...i'm still at work! ",1,"ummmm,","um+,","um,","@RobKardashian ummmm, workin ppl's dinner time is alot different than urs...",i'm still at work!,"['@RobKardashian' 'ummmm,' 'workin' ""ppl's"" 'dinner' 'time' 'is' 'alot'
 'different' 'than' 'urs...']",[2 3 2 2 1 1 1 3 2 1 2]
1822532683,Twitter,@DominicCArcenas Awww im sorry to hear that.  its never fun to go through a break up  i might have to too soon ,0,Awww,Aw+,Aw,@DominicCArcenas Awww im sorry to hear that.,its never fun to go through a break up  i might have to too soon,['@DominicCArcenas' 'Awww' 'im' 'sorry' 'to' 'hear' 'that.'],[2 4 1 4 1 2 2]
1823182666,Twitter,@TheBird33 i miss you jj. sooo much  i love you.,0,sooo,so+,so,sooo much  i love you.,@TheBird33 i miss you jj.,['sooo' 'much' 'i' 'love' 'you.'],[4 2 1 5 3]
2061064755,Twitter,@burtonhottyx2 Heyyyy buddyyyy!! Good seeing you today. Hope you had a good day with your mom. See you tomorrow. I love you!! ,1,Heyyyy,Hey+,Hey,@burtonhottyx2 Heyyyy buddyyyy!!,Good seeing you today.,['@burtonhottyx2' 'Heyyyy' 'buddyyyy!!'],[2 3 4]
2072282321,Twitter,so excited to have tomorrow off!! lazy day for sure.. sleeping in.. movies and cuddling up with books!!! what a perfect day! ,1,books!!!,books!+,books!,movies and cuddling up with books!!!,so excited to have tomorrow off!!,['movies' 'and' 'cuddling' 'up' 'with' 'books!!!'],[2 1 4 1 1 4]
AHNGMRN1V1LPH,Amazon_Reviews/Books,"Awesome book.  This is a great series.

Blake and Alexis worked together in Blake's family business. There was attraction in both parts but neither thought the other was interested.
Then a case for dangerous and true feelings come to light.

Now can Blake keep Alexis safe from the bike gang ?

Great page turner and love this author!!!!!",1,author!!!!!,author!+,author!,Great page turner and love this author!!!!!,Blake and Alexis worked together in Blake's family business.,['Great' 'page' 'turner' 'and' 'love' 'this' 'author!!!!!'],[5 2 3 1 5 1 5]
2174969806,Twitter,@BearBrigata You are perfect!!! And yes I did ask for it... ,0,perfect!!!,perfect!+,perfect!,@BearBrigata You are perfect!!!,And yes I did ask for it...,['@BearBrigata' 'You' 'are' 'perfect!!!'],[2 2 1 5]
1693895767,Twitter,@JosephineT  oh and I booked my flight to see you girls  before THE trip  - soooo excited!!! love you!!,1,soooo,so+,so,@JosephineT  oh and I booked my flight to see you girls  before THE trip  - soooo excited!!!,love you!!,"['@JosephineT' 'oh' 'and' 'I' 'booked' 'my' 'flight' 'to' 'see' 'you'
 'girls' 'before' 'THE' 'trip' '-' 'soooo' 'excited!!!']",[1 2 1 1 2 1 2 1 2 1 2 1 1 2 1 5 5]
2222547098,Twitter, i offically dnt like eyeliner. Ughhh im so hungry !!!,0,Ughhh,Ugh+,Ugh,Ughhh im so hungry !!!,i offically dnt like eyeliner.,['Ughhh' 'im' 'so' 'hungry' '!!!'],[4 1 3 4 4]
AA6DOA7BFKV6K,Amazon_Reviews/Electronics,does a great job well worth it....no more wires.,1,it....,it...+,it...,does a great job well worth it....,no more wires.,['does' 'a' 'great' 'job' 'well' 'worth' 'it....'],[1 1 4 3 3 3 3]
1972807886,Twitter,@JonathanRKnight Good morning  Hope you have a great day! I loveee your pic - looked @ it againnn! ;-),1,loveee,love+,love,I loveee your pic - looked @ it againnn!;-),@JonathanRKnight Good morning  Hope you have a great day!,['I' 'loveee' 'your' 'pic' '-' 'looked' '@' 'it' 'againnn!;-)'],[1 5 1 2 1 2 1 1 4]
2068156765,Twitter,@desireeapril yesss! i love third base it's awesome  hehe! i can't wait until i can play again ,1,yesss!,yes+!,yes!,@desireeapril yesss!,i love third base it's awesome  hehe!,['@desireeapril' 'yesss!'],[1 5]
2266218243,Twitter,@StigJD boooooo ...button needed a rocket up his arse! Tough break ,0,boooooo,boo+,boo,@StigJD boooooo ...,Tough break,['@StigJD' 'boooooo' '...'],[1 4 1]
1994861455,Twitter,Not really a prductive day.....going to zleep with great new hope for tomorrow ,1,day.....,day...+,day...,Not really a prductive day.....,going to zleep with great new hope for tomorrow,['Not' 'really' 'a' 'prductive' 'day.....'],[2 2 1 2 2]
2069379470,Twitter,Watchn my girls @kimkardashian @khloekardashian &amp; @kourtneykardashian on keeping up w/ the kardashians! Lovee this show!!! ,1,show!!!,show!+,show!,Lovee this show!!!,Watchn my girls @kimkardashian @khloekardashian &amp; @kourtneykardashian on keeping up w/ the kardashians!,['Lovee' 'this' 'show!!!'],[5 1 5]
2046544297,Twitter,Heyyyyy Twitterville..  thanks for all the Follow Friday love! ,1,Heyyyyy,Hey+,Hey,Heyyyyy Twitterville..,thanks for all the Follow Friday love!,['Heyyyyy' 'Twitterville..'],[3 2]
2007059357,Twitter,"why are men so Complicated?????? HELP  i thought woman where bad, mixed signs doing my head in ahhhhh",0,ahhhhh,ah+,ah,"HELP  i thought woman where bad, mixed signs doing my head in ahhhhh",why are men so Complicated??????,"['HELP' 'i' 'thought' 'woman' 'where' 'bad,' 'mixed' 'signs' 'doing' 'my'
 'head' 'in' 'ahhhhh']",[5 2 2 2 1 4 2 2 1 1 2 1 5]
2047695831,Twitter,@lauramoorcroft are youuu going? i have no money ,0,youuu,you+,you,@lauramoorcroft are youuu going?,i have no money,['@lauramoorcroft' 'are' 'youuu' 'going?'],[2 1 3 2]
2009800191,Twitter,@laurajane29 YES - THAT'S WORKED PERFECT!!!!  your wings are on show ,1,PERFECT!!!!,PERFECT!+,PERFECT!,@laurajane29 YES - THAT'S WORKED PERFECT!!!!,your wings are on show,"['@laurajane29' 'YES' '-' ""THAT'S"" 'WORKED' 'PERFECT!!!!']",[2 4 1 2 4 5]
1991134454,Twitter,@kataifi orishas girl!!! eixa akousei kai gia bebe mazi alla mallon akyrwthike... ,0,girl!!!,girl!+,girl!,@kataifi orishas girl!!!,eixa akousei kai gia bebe mazi alla mallon akyrwthike...,['@kataifi' 'orishas' 'girl!!!'],[2 2 3]
1972254225,Twitter,Does anyone else have issues changing ur background on here?? It acts like it accepts my changes but nothing happens!!! ,0,happens!!!,happens!+,happens!,It acts like it accepts my changes but nothing happens!!!,Does anyone else have issues changing ur background on here??,"['It' 'acts' 'like' 'it' 'accepts' 'my' 'changes' 'but' 'nothing'
 'happens!!!']",[2 2 2 2 2 1 2 1 3 4]
1822683977,Twitter,@AlexAllTimeLow awww  i'm glad you're okay! alex = trooper.,0,awww,aw+,aw,@AlexAllTimeLow awww  i'm glad you're okay!,alex = trooper.,"['@AlexAllTimeLow' 'awww' ""i'm"" 'glad' ""you're"" 'okay!']",[2 5 2 4 2 4]
2062399716,Twitter,http://twitpic.com/6tb60 - Lol my friends and I at a school event thing and we are dressed up.  I look soooo wierd I'm in the middle.,1,soooo,so+,so,I look soooo wierd I'm in the middle.,http://twitpic.com/6tb60 - Lol my friends and I at a school event thing and we are dressed up.,"['I' 'look' 'soooo' 'wierd' ""I'm"" 'in' 'the' 'middle.']",[2 2 5 3 2 1 1 2]
1564350513,Twitter,got home from the gym.. sooo tired!! gotta rest ,1,sooo,so+,so,sooo tired!!,gotta rest,['sooo' 'tired!!'],[5 4]
2001485130,Twitter,good morning everyone! i just woke up and i'm soooooo tired!  how can i be so tired? i've slept more than 10 hours for once in my life!,0,soooooo,so+,so,i just woke up and i'm soooooo tired!,good morning everyone!,"['i' 'just' 'woke' 'up' 'and' ""i'm"" 'soooooo' 'tired!']",[2 2 2 2 1 2 5 4]
2064291527,Twitter,need back up....u dont get t...i was busy when i wrote t ,1,up....,up...+,up...,need back up....,i was busy when i wrote t,['need' 'back' 'up....'],[2 1 1]
1981159814,Twitter,Its raining here!!! you wanna know how I know that w/o leaving the room.. the power gets cut and the DTH stops working! ,0,here!!!,here!+,here!,Its raining here!!!,the power gets cut and the DTH stops working!,['Its' 'raining' 'here!!!'],[2 3 5]
2068679792,Twitter,@Cjzoom Omg really!!! :O Its not even the Apprentice without him ,0,really!!!,really!+,really!,@Cjzoom Omg really!!!,:O Its not even the Apprentice without him,['@Cjzoom' 'Omg' 'really!!!'],[2 5 5]
